,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact,Season
1023,1,MTL,,Jordie Benn , Victor Mete,Charles Hudon,1,00:10:55,00:10:55,MTL,2017-11-07,2,2,655.0,MTL,2.0,0.0,Insurance Goal,2018
1024,1,VEG,,Pierre-Edouard Bellemare , Deryk Engelland,,2,00:17:41,00:17:41,MTL,2017-11-07,3,1,1061.0,MTL,2.0,1.0,Go-Ahead Goal,2018
1025,2,MTL,,Max Pacioretty , Jeff Petry,Andrew Shaw,6,00:23:31,00:03:31,MTL,2017-11-07,4,3,1411.0,MTL,3.0,1.0,Insurance Goal,2018
1026,3,VEG,,Erik Haula , Jon Marchessault,David Perron,5,00:58:23,00:18:23,MTL,2017-11-07,5,2,3503.0,MTL,3.0,2.0,Go-Ahead Goal,2018
1027,1,VEG,,Luca Sbisa , David Perron,Tomas Nosek,1,00:06:41,00:06:41,VEG,2017-11-10,1,1,401.0,VEG,1.0,0.0,Go-Ahead Goal,2018
1028,1,VEG,,David Perron , Deryk Engelland,Erik Haula,5,00:15:08,00:15:08,VEG,2017-11-10,2,2,908.0,VEG,2.0,0.0,Insurance Goal,2018
1029,1,WPG,,Adam Lowry , Dmitry Kulikov,Brandon Tanev,1,00:15:47,00:15:47,VEG,2017-11-10,3,1,947.0,VEG,2.0,1.0,Go-Ahead Goal,2018
1030,2,VEG,,William Karlsson , Deryk Engelland,Reilly Smith,5,00:32:17,00:12:17,VEG,2017-11-10,4,3,1937.0,VEG,3.0,1.0,Insurance Goal,2018
1031,2,WPG,PP,Patrik Laine , Dustin Byfuglien,Mark Scheifele,8,00:33:57,00:13:57,VEG,2017-11-10,5,2,2037.0,VEG,3.0,2.0,Go-Ahead Goal,2018
1032,2,VEG,PP,James Neal ,,,9,00:36:45,00:16:45,VEG,2017-11-10,6,4,2205.0,VEG,4.0,2.0,Insurance Goal,2018
1033,2,VEG,SH,William Karlsson , Reilly Smith,Luca Sbisa,6,00:37:47,00:17:47,VEG,2017-11-10,7,5,2267.0,VEG,5.0,2.0,Insurance Goal,2018
1034,1,EDM,SH,Oscar Klefbom , Jujhar Khaira,Mark Letestu,2,00:06:28,00:06:28,EDM,2017-11-14,1,1,388.0,EDM,1.0,0.0,Go-Ahead Goal,2018
1035,1,EDM,PP,Ryan Nugent-Hopkins , Pat Maroon,Ryan Strome,7,00:17:42,00:17:42,EDM,2017-11-14,2,2,1062.0,EDM,2.0,0.0,Insurance Goal,2018
1036,1,EDM,,Pat Maroon , Leon Draisaitl,Yohann Auvitu,5,00:18:39,00:18:39,EDM,2017-11-14,3,3,1119.0,EDM,3.0,0.0,Insurance Goal,2018
1037,2,EDM,,Matt Benning , Oscar Klefbom,Connor McDavid,2,00:30:19,00:10:19,EDM,2017-11-14,4,4,1819.0,EDM,4.0,0.0,Insurance Goal,2018
1038,2,VEG,,Pierre-Edouard Bellemare , Tomas Nosek,Nate Schmidt,3,00:34:41,00:14:41,EDM,2017-11-14,5,1,2081.0,EDM,4.0,1.0,Lead Shrink,2018
1039,3,EDM,PP,Connor McDavid ,,,8,00:40:57,00:00:57,EDM,2017-11-14,6,5,2457.0,EDM,5.0,1.0,Insurance Goal,2018
1040,3,VEG,,James Neal , Colin Miller,David Perron,10,00:41:22,00:01:22,EDM,2017-11-14,7,2,2482.0,EDM,5.0,2.0,Lead Shrink,2018
1041,3,EDM,,Connor McDavid , Leon Draisaitl,,9,00:44:58,00:04:58,EDM,2017-11-14,8,6,2698.0,EDM,6.0,2.0,Insurance Goal,2018
1042,3,EDM,,Ryan Nugent-Hopkins , Milan Lucic,Kris Russell,8,00:49:50,00:09:50,EDM,2017-11-14,9,7,2990.0,EDM,7.0,2.0,Insurance Goal,2018
1043,3,EDM,PP,Mark Letestu , Zack Kassian,Jujhar Khaira,3,00:55:38,00:15:38,EDM,2017-11-14,10,8,3338.0,EDM,8.0,2.0,Insurance Goal,2018
1044,1,VEG,,David Perron , Nate Schmidt,Erik Haula,6,00:03:22,00:03:22,VAN,2017-11-16,1,1,202.0,VEG,0.0,1.0,Go-Ahead Goal,2018
1045,1,VEG,,William Karlsson , Alex Tuch,Brendan Leipsic,7,00:13:00,00:13:00,VAN,2017-11-16,2,2,780.0,VEG,0.0,2.0,Insurance Goal,2018
1046,2,VAN,,Brock Boeser ,,,6,00:32:31,00:12:31,VAN,2017-11-16,3,1,1951.0,VEG,1.0,2.0,Go-Ahead Goal,2018
1047,2,VAN,,Bo Horvat , Sam Gagner,Thomas Vanek,8,00:37:18,00:17:18,VAN,2017-11-16,4,2,2238.0,VEG,2.0,2.0,Tie,2018
1048,3,VEG,,Erik Haula , David Perron,James Neal,6,00:46:27,00:06:27,VAN,2017-11-16,5,3,2787.0,VEG,2.0,3.0,Go-Ahead Goal,2018
1049,3,VEG,,Jon Marchessault ,,,5,00:56:55,00:16:55,VAN,2017-11-16,6,4,3415.0,VEG,2.0,4.0,Insurance Goal,2018
1050,3,VEG,EN,Reilly Smith , Jon Marchessault,William Karlsson,6,00:57:58,00:17:58,VAN,2017-11-16,7,5,3478.0,VEG,2.0,5.0,Insurance Goal,2018
1051,1,VEG,,William Karlsson , Reilly Smith,,8,00:00:55,00:00:55,VEG,2017-11-19,1,1,55.0,VEG,1.0,0.0,Go-Ahead Goal,2018
1052,1,VEG,,Cody Eakin , Brendan Leipsic,,3,00:09:21,00:09:21,VEG,2017-11-19,2,2,561.0,VEG,2.0,0.0,Insurance Goal,2018
1053,1,VEG,,William Karlsson , Reilly Smith,,9,00:11:22,00:11:22,VEG,2017-11-19,3,3,682.0,VEG,3.0,0.0,Insurance Goal,2018
1054,2,LAK,,Trevor Lewis , Alex Iafallo,,6,00:28:35,00:08:35,VEG,2017-11-19,4,1,1715.0,VEG,3.0,1.0,Lead Shrink,2018
1055,3,LAK,,Tanner Pearson , Adrian Kempe,Drew Doughty,4,00:51:45,00:11:45,VEG,2017-11-19,5,2,3105.0,VEG,3.0,2.0,Go-Ahead Goal,2018
1056,3,VEG,EN,Alex Tuch , Cody Eakin,,5,00:58:58,00:18:58,VEG,2017-11-19,6,4,3538.0,VEG,4.0,2.0,Insurance Goal,2018
1057,1,ANA,,Josh Manson , Brandon Montour,,3,00:09:16,00:09:16,ANA,2017-11-22,1,1,556.0,VEG,1.0,0.0,Go-Ahead Goal,2018
1058,2,ANA,PP,Derek Grant , Hampus Lindholm,Cam Fowler,5,00:25:59,00:05:59,ANA,2017-11-22,2,2,1559.0,VEG,2.0,0.0,Insurance Goal,2018
1059,2,VEG,PP,Jon Marchessault , David Perron,Shea Theodore,6,00:39:07,00:19:07,ANA,2017-11-22,3,1,2347.0,VEG,2.0,1.0,Go-Ahead Goal,2018
1060,3,VEG,,Colin Miller , David Perron,James Neal,3,00:42:21,00:02:21,ANA,2017-11-22,4,2,2541.0,VEG,2.0,2.0,Tie,2018
1061,3,VEG,,James Neal , Jon Marchessault,William Karlsson,11,00:51:18,00:11:18,ANA,2017-11-22,5,3,3078.0,VEG,2.0,3.0,Go-Ahead Goal,2018
1062,3,VEG,,William Karlsson , Reilly Smith,Jon Marchessault,10,00:58:00,00:18:00,ANA,2017-11-22,6,4,3480.0,VEG,2.0,4.0,Insurance Goal,2018
1072,2,VEG,SH,Tomas Nosek ,,,3,00:27:23,00:07:23,ARI,2017-11-25,1,1,1643.0,VEG,0.0,1.0,Go-Ahead Goal,2018
1073,2,VEG,,William Karlsson , Jon Marchessault,,13,00:27:54,00:07:54,ARI,2017-11-25,2,2,1674.0,VEG,0.0,2.0,Insurance Goal,2018
1074,2,VEG,PP,Erik Haula , Jon Marchessault,Shea Theodore,7,00:29:05,00:09:05,ARI,2017-11-25,3,3,1745.0,VEG,0.0,3.0,Insurance Goal,2018
1075,3,ARI,,Oliver Ekman-Larsson , Derek Stepan,,5,00:40:21,00:00:21,ARI,2017-11-25,4,1,2421.0,VEG,1.0,3.0,Lead Shrink,2018
1076,3,ARI,,Brendan Perlini , Derek Stepan,Max Domi,8,00:50:35,00:10:35,ARI,2017-11-25,5,2,3035.0,VEG,2.0,3.0,Go-Ahead Goal,2018
1077,3,VEG,EN,Jon Marchessault , William Karlsson,Reilly Smith,8,00:59:58,00:19:58,ARI,2017-11-25,6,4,3598.0,VEG,2.0,4.0,Insurance Goal,2018
1078,2,DAL,,Radek Faksa , Dan Hamhuis,Greg Pateryn,6,00:32:55,00:12:55,VEG,2017-11-28,1,1,1975.0,DAL,0.0,1.0,Go-Ahead Goal,2018
1079,2,DAL,,Radek Faksa , Gemel Smith,Brett Ritchie,7,00:39:33,00:19:33,VEG,2017-11-28,2,2,2373.0,DAL,0.0,2.0,Insurance Goal,2018
1080,2,DAL,,Radek Faksa , Antoine Roussel,Tyler Pitlick,8,00:39:41,00:19:41,VEG,2017-11-28,3,3,2381.0,DAL,0.0,3.0,Insurance Goal,2018
1081,2,MIN,,Mikael Granlund , Mike Reilly,Jason Zucker,6,00:37:01,00:17:01,MIN,2017-11-30,1,1,2221.0,MIN,1.0,0.0,Go-Ahead Goal,2018
1082,3,VEG,,Brayden McNabb , Stefan Matteau,,1,00:42:42,00:02:42,MIN,2017-11-30,2,1,2562.0,MIN,1.0,1.0,Tie,2018
1083,3,VEG,,Jon Marchessault , William Karlsson,,9,00:44:39,00:04:39,MIN,2017-11-30,3,2,2679.0,MIN,1.0,2.0,Go-Ahead Goal,2018
1084,3,MIN,,Jonas Brodin , Daniel Winnik,Charlie Coyle,2,00:45:27,00:05:27,MIN,2017-11-30,4,2,2727.0,MIN,2.0,2.0,Tie,2018
1085,3,MIN,,Eric Staal , Mathew Dumba,,9,00:52:05,00:12:05,MIN,2017-11-30,5,3,3125.0,MIN,3.0,2.0,Go-Ahead Goal,2018
1086,3,MIN,EN,Eric Staal ,,,10,00:59:54,00:19:54,MIN,2017-11-30,6,4,3594.0,MIN,4.0,2.0,Insurance Goal,2018
1087,1,WPG,PP,Tyler Myers , Nikolaj Ehlers,Bryan Little,4,00:04:49,00:04:49,WPG,2017-12-01,1,1,289.0,WPG,1.0,0.0,Go-Ahead Goal,2018
1088,1,VEG,,Cody Eakin , Brendan Leipsic,Colin Miller,4,00:12:51,00:12:51,WPG,2017-12-01,2,1,771.0,WPG,1.0,1.0,Tie,2018
1089,1,VEG,,William Karlsson , Nate Schmidt,Reilly Smith,14,00:16:49,00:16:49,WPG,2017-12-01,3,2,1009.0,WPG,1.0,2.0,Go-Ahead Goal,2018
1090,2,WPG,,Matt Hendricks , Mathieu Perreault,Tyler Myers,3,00:33:21,00:13:21,WPG,2017-12-01,4,2,2001.0,WPG,2.0,2.0,Tie,2018
1091,3,WPG,PP,Kyle Connor , Patrik Laine,Mark Scheifele,8,00:40:33,00:00:33,WPG,2017-12-01,5,3,2433.0,WPG,3.0,2.0,Go-Ahead Goal,2018
1092,3,WPG,PP,Patrik Laine , Blake Wheeler,,12,00:42:48,00:02:48,WPG,2017-12-01,6,4,2568.0,WPG,4.0,2.0,Insurance Goal,2018
1093,3,WPG,,Nikolaj Ehlers , Patrik Laine,Josh Morrissey,11,00:46:16,00:06:16,WPG,2017-12-01,7,5,2776.0,WPG,5.0,2.0,Insurance Goal,2018
1094,3,VEG,,Erik Haula , Alex Tuch,Brayden McNabb,8,00:46:35,00:06:35,WPG,2017-12-01,8,3,2795.0,WPG,5.0,3.0,Lead Shrink,2018
1095,3,WPG,,Mark Scheifele , Josh Morrissey,Blake Wheeler,13,00:54:53,00:14:53,WPG,2017-12-01,9,6,3293.0,WPG,6.0,3.0,Insurance Goal,2018
1096,3,VEG,,Colin Miller , Jonathon Merrill,Jon Marchessault,4,00:56:16,00:16:16,WPG,2017-12-01,10,4,3376.0,WPG,6.0,4.0,Lead Shrink,2018
1097,3,WPG,EN,Kyle Connor , Mark Scheifele,Blake Wheeler,9,00:58:52,00:18:52,WPG,2017-12-01,11,7,3532.0,WPG,7.0,4.0,Insurance Goal,2018
1098,2,VEG,,Alex Tuch , Colin Miller,Cody Eakin,6,00:22:42,00:02:42,VEG,2017-12-03,1,1,1362.0,VEG,1.0,0.0,Go-Ahead Goal,2018
1099,2,ARI,,Jakob Chychrun , Max Domi,Christian Fischer,1,00:33:41,00:13:41,VEG,2017-12-03,2,1,2021.0,VEG,1.0,1.0,Tie,2018
1100,3,VEG,,Jon Marchessault , Nate Schmidt,William Karlsson,10,00:40:18,00:00:18,VEG,2017-12-03,3,2,2418.0,VEG,2.0,1.0,Go-Ahead Goal,2018
1101,3,ARI,PP,Derek Stepan , Max Domi,Clayton Keller,5,00:48:50,00:08:50,VEG,2017-12-03,4,2,2930.0,VEG,2.0,2.0,Tie,2018
1102,1,VEG,,Reilly Smith , Jon Marchessault,,7,00:03:51,00:03:51,VEG,2017-12-03,5,3,231.0,VEG,3.0,2.0,Go-Ahead Goal,2018
1103,1,VEG,,James Neal , Erik Haula,Luca Sbisa,13,00:18:34,00:18:34,VEG,2017-12-05,1,1,1114.0,Shootout,1.0,0.0,Go-Ahead Goal,2018
1104,1,VEG,,Oscar Lindberg , Deryk Engelland,Erik Haula,6,00:18:50,00:18:50,VEG,2017-12-05,2,2,1130.0,Shootout,2.0,0.0,Insurance Goal,2018
1105,2,ANA,,Francois Beauchemin , Brandon Montour,Ondrej Kase,2,00:21:03,00:01:03,VEG,2017-12-05,3,1,1263.0,Shootout,2.0,1.0,Go-Ahead Goal,2018
1106,2,ANA,PP,Antoine Vermette , Kevin Bieksa,Francois Beauchemin,6,00:25:02,00:05:02,VEG,2017-12-05,4,2,1502.0,Shootout,2.0,2.0,Tie,2018
1107,2,ANA,,Corey Perry , Adam Henrique,,6,00:36:14,00:16:14,VEG,2017-12-05,5,3,2174.0,Shootout,2.0,3.0,Go-Ahead Goal,2018
1108,3,VEG,,Erik Haula , James Neal,Alex Tuch,9,00:55:38,00:15:38,VEG,2017-12-05,6,3,3338.0,Shootout,3.0,3.0,Tie,2018
1109,1,VEG,PP,William Karlsson , Alex Tuch,Nate Schmidt,15,00:06:55,00:06:55,NSH,2017-12-08,1,1,415.0,Shootout,0.0,1.0,Go-Ahead Goal,2018
1110,2,VEG,,James Neal , Luca Sbisa,Nate Schmidt,14,00:34:37,00:14:37,NSH,2017-12-08,2,2,2077.0,Shootout,0.0,2.0,Insurance Goal,2018
1111,2,NSH,,Calle Jarnkrok , Pontus Aberg,Filip Forsberg,6,00:35:40,00:15:40,NSH,2017-12-08,3,1,2140.0,Shootout,1.0,2.0,Go-Ahead Goal,2018
1112,3,NSH,,Viktor Arvidsson , Kevin Fiala,Kyle Turris,10,00:48:04,00:08:04,NSH,2017-12-08,4,2,2884.0,Shootout,2.0,2.0,Tie,2018
1113,3,NSH,,Nick Bonino , Viktor Arvidsson,,6,00:54:56,00:14:56,NSH,2017-12-08,5,3,3296.0,Shootout,3.0,2.0,Go-Ahead Goal,2018
1114,3,VEG,,Erik Haula , Colin Miller,David Perron,10,00:59:20,00:19:20,NSH,2017-12-08,6,3,3560.0,Shootout,3.0,3.0,Tie,2018
1115,1,VEG,,Alex Tuch , Brendan Leipsic,Cody Eakin,7,00:12:13,00:12:13,DAL,2017-12-09,1,1,733.0,VEG,0.0,1.0,Go-Ahead Goal,2018
1116,1,DAL,,Tyler Pitlick , Antoine Roussel,Radek Faksa,3,00:14:28,00:14:28,DAL,2017-12-09,2,1,868.0,VEG,1.0,1.0,Tie,2018
1117,2,VEG,PP,David Perron , James Neal,,7,00:24:58,00:04:58,DAL,2017-12-09,3,2,1498.0,VEG,1.0,2.0,Go-Ahead Goal,2018
1118,2,DAL,,Jason Spezza , Mattias Janmark,John Klingberg,5,00:25:25,00:05:25,DAL,2017-12-09,4,2,1525.0,VEG,2.0,2.0,Tie,2018
1119,2,VEG,,Reilly Smith , Jon Marchessault,,8,00:26:10,00:06:10,DAL,2017-12-09,5,3,1570.0,VEG,2.0,3.0,Go-Ahead Goal,2018
1120,2,VEG,,Brayden McNabb , Brendan Leipsic,Cody Eakin,2,00:28:35,00:08:35,DAL,2017-12-09,6,4,1715.0,VEG,2.0,4.0,Insurance Goal,2018
1121,3,DAL,,Jamie Benn , Tyler Seguin,Esa Lindell,12,00:44:16,00:04:16,DAL,2017-12-09,7,3,2656.0,VEG,3.0,4.0,Go-Ahead Goal,2018
1122,3,VEG,EN,Erik Haula , David Perron,,11,00:59:17,00:19:17,DAL,2017-12-09,8,5,3557.0,VEG,3.0,5.0,Insurance Goal,2018
1123,1,CAR,,Marcus Kruger ,,,1,00:16:25,00:16:25,VEG,2017-12-12,1,1,985.0,Shootout,0.0,1.0,Go-Ahead Goal,2018
1124,2,VEG,,Deryk Engelland , David Perron,Erik Haula,3,00:21:07,00:01:07,VEG,2017-12-12,2,1,1267.0,Shootout,1.0,1.0,Tie,2018
1125,2,CAR,,Trevor van Riemsdyk , Jeff Skinner,,1,00:24:38,00:04:38,VEG,2017-12-12,3,2,1478.0,Shootout,1.0,2.0,Go-Ahead Goal,2018
1126,2,VEG,,Reilly Smith , Colin Miller,Brayden McNabb,9,00:32:48,00:12:48,VEG,2017-12-12,4,2,1968.0,Shootout,2.0,2.0,Tie,2018
1127,1,VEG,,James Neal , Colin Miller,David Perron,15,00:01:41,00:01:41,VEG,2017-12-14,1,1,101.0,VEG,1.0,0.0,Go-Ahead Goal,2018
1128,1,PIT,,Ian Cole , Carl Hagelin,Riley Sheahan,2,00:12:04,00:12:04,VEG,2017-12-14,2,1,724.0,VEG,1.0,1.0,Tie,2018
1129,3,VEG,,Jonathon Merrill , Erik Haula,,1,00:48:17,00:08:17,VEG,2017-12-14,3,2,2897.0,VEG,2.0,1.0,Go-Ahead Goal,2018
1130,1,FLA,PP,Radim Vrbata , Denis Malgin,Nick Bjugstad,4,00:02:58,00:02:58,VEG,2017-12-17,1,1,178.0,VEG,0.0,1.0,Go-Ahead Goal,2018
1131,1,FLA,,Mike Matheson , Evgenii Dadonov,Vincent Trocheck,2,00:05:13,00:05:13,VEG,2017-12-17,2,2,313.0,VEG,0.0,2.0,Insurance Goal,2018
1132,1,VEG,,Nate Schmidt , Reilly Smith,William Karlsson,2,00:06:39,00:06:39,VEG,2017-12-17,3,1,399.0,VEG,1.0,2.0,Go-Ahead Goal,2018
1133,1,VEG,,Colin Miller , Jon Marchessault,James Neal,5,00:17:20,00:17:20,VEG,2017-12-17,4,2,1040.0,VEG,2.0,2.0,Tie,2018
1134,3,VEG,,Erik Haula , Jon Marchessault,Colin Miller,12,00:51:40,00:11:40,VEG,2017-12-17,5,3,3100.0,VEG,3.0,2.0,Go-Ahead Goal,2018
1135,3,VEG,EN,Jon Marchessault , Reilly Smith,Brayden McNabb,11,00:57:50,00:17:50,VEG,2017-12-17,6,4,3470.0,VEG,4.0,2.0,Insurance Goal,2018
1136,3,VEG,EN,James Neal , Shea Theodore,,16,00:59:32,00:19:32,VEG,2017-12-17,7,5,3572.0,VEG,5.0,2.0,Insurance Goal,2018
1137,1,TBL,PP,Steven Stamkos , Victor Hedman,Nikita Kucherov,13,00:07:43,00:07:43,VEG,2017-12-19,1,1,463.0,VEG,0.0,1.0,Go-Ahead Goal,2018
1138,1,TBL,PP,Vladislav Namestnikov , Nikita Kucherov,Victor Hedman,14,00:19:13,00:19:13,VEG,2017-12-19,2,2,1153.0,VEG,0.0,2.0,Insurance Goal,2018
1139,2,VEG,PP,James Neal , David Perron,Shea Theodore,17,00:30:07,00:10:07,VEG,2017-12-19,3,1,1807.0,VEG,1.0,2.0,Go-Ahead Goal,2018
1140,2,VEG,PP,Jon Marchessault , David Perron,Shea Theodore,12,00:38:21,00:18:21,VEG,2017-12-19,4,2,2301.0,VEG,2.0,2.0,Tie,2018
1141,3,VEG,PP,Erik Haula , Shea Theodore,David Perron,13,00:44:42,00:04:42,VEG,2017-12-19,5,3,2682.0,VEG,3.0,2.0,Go-Ahead Goal,2018
1142,3,TBL,,Victor Hedman , Steven Stamkos,,4,00:56:08,00:16:08,VEG,2017-12-19,6,3,3368.0,VEG,3.0,3.0,Tie,2018
1143,3,VEG,PP,Shea Theodore , Jon Marchessault,Erik Haula,2,00:59:57,00:19:57,VEG,2017-12-19,7,4,3597.0,VEG,4.0,3.0,Go-Ahead Goal,2018
1144,1,VEG,,Alex Tuch , Brendan Leipsic,Cody Eakin,8,00:02:37,00:02:37,VEG,2017-12-23,1,1,157.0,VEG,1.0,0.0,Go-Ahead Goal,2018
1145,1,VEG,,Oscar Lindberg , Tomas Nosek,,7,00:07:39,00:07:39,VEG,2017-12-23,2,2,459.0,VEG,2.0,0.0,Insurance Goal,2018
1146,1,VEG,,William Karlsson , Reilly Smith,Jon Marchessault,16,00:14:55,00:14:55,VEG,2017-12-23,3,3,895.0,VEG,3.0,0.0,Insurance Goal,2018
1147,1,ANA,,Rickard Rakell , Jakob Silfverberg,Brandon Montour,11,00:01:40,00:01:40,ANA,2017-12-27,1,1,100.0,VEG,1.0,0.0,Go-Ahead Goal,2018
1148,1,VEG,,Shea Theodore , Tomas Nosek,Oscar Lindberg,3,00:17:50,00:17:50,ANA,2017-12-27,2,1,1070.0,VEG,1.0,1.0,Tie,2018
1149,2,VEG,,Cody Eakin , Pierre-Edouard Bellemare,,5,00:35:12,00:15:12,ANA,2017-12-27,3,2,2112.0,VEG,1.0,2.0,Go-Ahead Goal,2018
1150,3,VEG,,William Karlsson , Jon Marchessault,,17,00:40:28,00:00:28,ANA,2017-12-27,4,3,2428.0,VEG,1.0,3.0,Insurance Goal,2018
1151,3,VEG,EN,David Perron , Erik Haula,Nate Schmidt,8,00:58:47,00:18:47,ANA,2017-12-27,5,4,3527.0,VEG,1.0,4.0,Insurance Goal,2018
1152,1,LAK,,Marian Gaborik , Derek Forbort,Drew Doughty,6,00:08:13,00:08:13,LAK,2017-12-28,1,1,493.0,VEG,1.0,0.0,Go-Ahead Goal,2018
1153,2,VEG,,Jon Marchessault , Colin Miller,Reilly Smith,13,00:38:34,00:18:34,LAK,2017-12-28,2,1,2314.0,VEG,1.0,1.0,Tie,2018
1154,3,VEG,,Brendan Leipsic , Alex Tuch,Cody Eakin,1,00:51:10,00:11:10,LAK,2017-12-28,3,2,3070.0,VEG,1.0,2.0,Go-Ahead Goal,2018
1155,3,LAK,,Drew Doughty , Jake Muzzin,,6,00:55:27,00:15:27,LAK,2017-12-28,4,2,3327.0,VEG,2.0,2.0,Tie,2018
1156,OT1,VEG,,David Perron , Reilly Smith,,9,01:03:30,00:03:30,LAK,2017-12-28,5,3,3810.0,VEG,2.0,3.0,Go-Ahead Goal,2018
1157,1,VEG,,Pierre-Edouard Bellemare , Alex Tuch,,4,00:02:24,00:02:24,VEG,2017-12-31,1,1,144.0,VEG,1.0,0.0,Go-Ahead Goal,2018
1158,1,VEG,,William Karlsson , Reilly Smith,Deryk Engelland,18,00:04:17,00:04:17,VEG,2017-12-31,2,2,257.0,VEG,2.0,0.0,Insurance Goal,2018
1159,1,VEG,,Erik Haula , David Perron,Colin Miller,14,00:13:24,00:13:24,VEG,2017-12-31,3,3,804.0,VEG,3.0,0.0,Insurance Goal,2018
1160,2,TOR,,Patrick Marleau , Connor Brown,Leo Komarov,15,00:25:07,00:05:07,VEG,2017-12-31,4,1,1507.0,VEG,3.0,1.0,Lead Shrink,2018
1161,2,VEG,,William Karlsson , Jon Marchessault,,19,00:28:26,00:08:26,VEG,2017-12-31,5,4,1706.0,VEG,4.0,1.0,Insurance Goal,2018
1162,2,TOR,,Auston Matthews , Zach Hyman,,16,00:39:12,00:19:12,VEG,2017-12-31,6,2,2352.0,VEG,4.0,2.0,Lead Shrink,2018
1163,3,TOR,,Auston Matthews , Morgan Rielly,William Nylander,17,00:40:27,00:00:27,VEG,2017-12-31,7,3,2427.0,VEG,4.0,3.0,Go-Ahead Goal,2018
1164,3,VEG,,Jon Marchessault , William Karlsson,Shea Theodore,14,00:46:11,00:06:11,VEG,2017-12-31,8,5,2771.0,VEG,5.0,3.0,Insurance Goal,2018
1165,3,VEG,EN,William Karlsson , Reilly Smith,Brayden McNabb,20,00:58:24,00:18:24,VEG,2017-12-31,9,6,3504.0,VEG,6.0,3.0,Insurance Goal,2018
1166,2,VEG,PP,Reilly Smith , Nate Schmidt,Alex Tuch,10,00:32:10,00:12:10,VEG,2018-01-02,1,1,1930.0,VEG,1.0,0.0,Go-Ahead Goal,2018
1167,2,VEG,,Shea Theodore , Deryk Engelland,Alex Tuch,4,00:33:41,00:13:41,VEG,2018-01-02,2,2,2021.0,VEG,2.0,0.0,Insurance Goal,2018
1168,3,VEG,EN,Jon Marchessault , David Perron,Erik Haula,15,00:57:37,00:17:37,VEG,2018-01-02,3,3,3457.0,VEG,3.0,0.0,Insurance Goal,2018
1169,1,STL,,Alex Steen , Brayden Schenn,Colton Parayko,5,00:09:35,00:09:35,STL,2018-01-04,1,1,575.0,STL,1.0,0.0,Go-Ahead Goal,2018
1170,2,VEG,,Erik Haula , James Neal,David Perron,15,00:29:23,00:09:23,STL,2018-01-04,2,1,1763.0,STL,1.0,1.0,Tie,2018
1171,3,STL,,Paul Stastny , Vladimir Sobotka,Colton Parayko,8,00:45:59,00:05:59,STL,2018-01-04,3,2,2759.0,STL,2.0,1.0,Go-Ahead Goal,2018
1172,1,VEG,,Alex Tuch , William Karlsson,Jon Marchessault,9,00:04:44,00:04:44,CHI,2018-01-05,1,1,284.0,VEG,0.0,1.0,Go-Ahead Goal,2018
1173,1,VEG,,Jon Marchessault , Reilly Smith,Nate Schmidt,16,00:15:49,00:15:49,CHI,2018-01-05,2,2,949.0,VEG,0.0,2.0,Insurance Goal,2018
1174,1,CHI,,Vinnie Hinostroza , Brandon Saad,Jonathan Toews,3,00:18:01,00:18:01,CHI,2018-01-05,3,1,1081.0,VEG,1.0,2.0,Go-Ahead Goal,2018
1175,2,VEG,,William Karlsson , Reilly Smith,Nate Schmidt,21,00:25:54,00:05:54,CHI,2018-01-05,4,3,1554.0,VEG,1.0,3.0,Insurance Goal,2018
1176,2,CHI,,Patrick Sharp , Richard Panik,,5,00:27:53,00:07:53,CHI,2018-01-05,5,2,1673.0,VEG,2.0,3.0,Go-Ahead Goal,2018
1177,2,CHI,,Nick Schmaltz , Vinnie Hinostroza,Brandon Saad,9,00:39:07,00:19:07,CHI,2018-01-05,6,3,2347.0,VEG,3.0,3.0,Tie,2018
1178,3,CHI,,Jonathan Toews , Vinnie Hinostroza,Duncan Keith,12,00:40:30,00:00:30,CHI,2018-01-05,7,4,2430.0,VEG,4.0,3.0,Go-Ahead Goal,2018
1179,3,VEG,,Cody Eakin , David Perron,,6,00:45:33,00:05:33,CHI,2018-01-05,8,4,2733.0,VEG,4.0,4.0,Tie,2018
1180,3,VEG,,Reilly Smith ,,,11,00:53:53,00:13:53,CHI,2018-01-05,9,5,3233.0,VEG,4.0,5.0,Go-Ahead Goal,2018
1181,1,NYR,,Mika Zibanejad , Michael Grabner,,13,00:13:05,00:13:05,VEG,2018-01-07,1,1,785.0,VEG,0.0,1.0,Go-Ahead Goal,2018
1182,1,VEG,,James Neal , David Perron,,18,00:17:23,00:17:23,VEG,2018-01-07,2,1,1043.0,VEG,1.0,1.0,Tie,2018
1183,3,VEG,,William Karlsson , Reilly Smith,Jon Marchessault,22,00:48:58,00:08:58,VEG,2018-01-07,3,2,2938.0,VEG,2.0,1.0,Go-Ahead Goal,2018
1184,2,EDM,,Pat Maroon , Darnell Nurse,Connor McDavid,11,00:28:01,00:08:01,VEG,2018-01-13,1,1,1681.0,EDM,0.0,1.0,Go-Ahead Goal,2018
1185,2,VEG,,Reilly Smith ,,,12,00:29:56,00:09:56,VEG,2018-01-13,2,1,1796.0,EDM,1.0,1.0,Tie,2018
